@relation APPUSAGE
@attribute activeTime numeric
@attribute packageName {'com.whatsapp','com.google.android.talk','com.facebook.katana','com.estrongs.android.pop','com.android.chrome','com.google.android.gm','com.anydo','com.google.android.apps.maps','com.google.android.GoogleCamera','com.aviary.android.feather','com.facebook.orca','com.linkedin.android','com.google.android.apps.plus','com.king.candycrushsaga','naukriApp.appModules.login','com.makemytrip','com.flipkart.android','com.domobile.applock','com.tripadvisor.tripadvisor','com.bt.bms','com.google.android.apps.docs','com.roidapp.photogrid','com.bsb.hike','com.google.android.dialer','com.android.phone','com.google.android.gallery3d','com.android.packageinstaller','com.android.mms','com.quickoffice.android','com.android.vending','com.android.documentsui','com.uob.websense'}
@attribute startMinuteDay numeric
@attribute locationTag {'O','H'}
@attribute category {'Communication','Productivity','Social','Photography','Casual','Travel and Local','Shopping','Tools','Entertainment','Business','AndroidSystem'}

@data
8000,'com.android.chrome',74795,'H','Communication'
12000,'com.facebook.katana',78863,'H','Social'
28000,'com.whatsapp',80391,'H','Communication'
252000,'com.google.android.dialer',76649,'H','AndroidSystem'
40000,'com.google.android.gm',77265,'H','Communication'
132000,'com.google.android.apps.maps',74955,'H','Travel and Local'
44000,'com.facebook.katana',75356,'H','Social'
4000,'com.google.android.gm',76361,'H','Communication'
324000,'com.google.android.dialer',76903,'H','AndroidSystem'
4000,'com.google.android.gm',78404,'H','Communication'
24000,'com.facebook.katana',80656,'H','Social'
152000,'com.estrongs.android.pop',25824,'H','Productivity'
240000,'com.facebook.katana',26100,'H','Social'
0,'com.estrongs.android.pop',76537,'H','Productivity'
0,'com.whatsapp',77261,'H','Communication'
8000,'com.whatsapp',80643,'H','Communication'
324000,'com.google.android.dialer',82120,'H','AndroidSystem'
8000,'com.whatsapp',26084,'H','Communication'
32000,'com.facebook.katana',73694,'H','Social'
112000,'com.makemytrip',74081,'H','Travel and Local'
0,'com.whatsapp',74402,'H','Communication'
12000,'com.android.chrome',74534,'H','Communication'
8000,'com.android.chrome',74758,'H','Communication'
0,'com.makemytrip',74807,'H','Travel and Local'
8000,'com.android.chrome',75143,'H','Communication'
88000,'com.google.android.gm',75215,'H','Communication'
28000,'com.google.android.dialer',75771,'H','AndroidSystem'
20000,'com.google.android.dialer',26432,'H','AndroidSystem'
24000,'com.facebook.katana',26532,'H','Social'
4000,'com.flipkart.android',26424,'H','Shopping'
36000,'com.google.android.gm',78807,'H','Communication'
40000,'com.whatsapp',80107,'H','Communication'
52000,'com.google.android.dialer',27538,'H','AndroidSystem'
52000,'com.google.android.gm',25980,'H','Communication'
16000,'com.whatsapp',26344,'H','Communication'
52000,'com.google.android.dialer',27538,'H','AndroidSystem'
108000,'com.facebook.katana',27626,'H','Social'
108000,'com.facebook.katana',27626,'H','Social'
60000,'com.google.android.dialer',26704,'H','AndroidSystem'
0,'com.google.android.dialer',27619,'H','AndroidSystem'
60000,'com.google.android.dialer',26704,'H','AndroidSystem'
0,'com.google.android.dialer',27619,'H','AndroidSystem'
0,'com.android.packageinstaller',71589,'H','AndroidSystem'
36000,'com.google.android.dialer',70251,'H','AndroidSystem'
36000,'com.whatsapp',71161,'H','Communication'
60000,'com.android.vending',71521,'H','AndroidSystem'
4000,'com.android.chrome',72377,'H','Communication'
28000,'com.google.android.dialer',70169,'H','AndroidSystem'
112000,'com.makemytrip',77141,'H','Travel and Local'
376000,'com.king.candycrushsaga',75503,'H','Casual'
32000,'com.google.android.gm',75451,'H','Communication'
100000,'com.google.android.dialer',78438,'H','AndroidSystem'
0,'com.estrongs.android.pop',82414,'H','Productivity'
44000,'com.google.android.dialer',21441,'H','AndroidSystem'
84000,'com.whatsapp',76997,'H','Communication'
132000,'com.makemytrip',77448,'H','Travel and Local'
324000,'com.google.android.dialer',78539,'H','AndroidSystem'
88000,'com.whatsapp',79710,'H','Communication'
32000,'com.tripadvisor.tripadvisor',82031,'H','Travel and Local'
8000,'com.anydo',21733,'H','Productivity'
32000,'com.tripadvisor.tripadvisor',81914,'H','Travel and Local'
284000,'com.tripadvisor.tripadvisor',82746,'H','Travel and Local'
28000,'com.anydo',21672,'H','Productivity'
0,'com.android.phone',26966,'H','AndroidSystem'
24000,'com.whatsapp',26298,'H','Communication'
112000,'com.makemytrip',26578,'H','Travel and Local'
8000,'com.whatsapp',26326,'H','Communication'
52000,'com.whatsapp',27623,'H','Communication'
0,'com.domobile.applock',71662,'H','Tools'
24000,'com.android.chrome',72386,'H','Communication'
32000,'com.android.phone',72540,'H','AndroidSystem'
40000,'com.facebook.katana',71613,'H','Social'
0,'com.google.android.gm',72373,'H','Communication'
20000,'com.makemytrip',77117,'H','Travel and Local'
4000,'com.whatsapp',77424,'H','Communication'
0,'com.whatsapp',79702,'H','Communication'
60000,'com.google.android.dialer',72448,'H','AndroidSystem'
364000,'com.tripadvisor.tripadvisor',81502,'H','Travel and Local'
92000,'com.tripadvisor.tripadvisor',82418,'H','Travel and Local'
4000,'com.google.android.dialer',21485,'H','AndroidSystem'
28000,'com.google.android.gm',81430,'H','Communication'
24000,'com.tripadvisor.tripadvisor',82390,'H','Travel and Local'
360000,'com.google.android.dialer',83035,'H','AndroidSystem'
16000,'com.whatsapp',21741,'H','Communication'
12000,'com.google.android.dialer',26970,'H','AndroidSystem'
4000,'com.whatsapp',27614,'H','Communication'
276000,'com.facebook.katana',25831,'H','Social'
64000,'com.google.android.dialer',27092,'H','AndroidSystem'
20000,'com.facebook.katana',71757,'H','Social'
0,'com.android.chrome',71782,'H','Communication'
44000,'com.bt.bms',73218,'H','Entertainment'
40000,'com.facebook.katana',73487,'H','Social'
24000,'com.whatsapp',73594,'H','Communication'
4000,'com.google.android.dialer',73803,'H','AndroidSystem'
56000,'com.whatsapp',72708,'H','Communication'
4000,'com.facebook.katana',73622,'H','Social'
20000,'com.domobile.applock',73810,'H','Tools'
0,'com.android.packageinstaller',73398,'H','AndroidSystem'
36000,'com.facebook.katana',73546,'H','Social'
92000,'com.android.vending',73670,'H','AndroidSystem'
32000,'com.facebook.katana',73766,'H','Social'
36000,'com.google.android.dialer',73850,'H','AndroidSystem'
8000,'com.whatsapp',73534,'H','Communication'
8000,'com.google.android.dialer',73834,'H','AndroidSystem'
48000,'com.google.android.dialer',74219,'H','AndroidSystem'
40000,'com.google.android.gm',74540,'H','Communication'
144000,'com.makemytrip',73938,'H','Travel and Local'
4000,'com.makemytrip',74304,'H','Travel and Local'
44000,'com.whatsapp',74488,'H','Communication'
80000,'com.whatsapp',74860,'H','Communication'
40000,'com.facebook.katana',74444,'H','Social'
268000,'com.makemytrip',74588,'H','Travel and Local'
28000,'com.google.android.dialer',74271,'H','AndroidSystem'
120000,'com.makemytrip',74321,'H','Travel and Local'
116000,'com.makemytrip',74103,'H','Travel and Local'
224000,'com.google.android.dialer',74944,'H','AndroidSystem'
108000,'com.google.android.dialer',75173,'H','AndroidSystem'
12000,'com.whatsapp',75306,'H','Communication'
4000,'com.whatsapp',75290,'H','Communication'
0,'com.google.android.dialer',75298,'H','AndroidSystem'
0,'com.anydo',75303,'H','Productivity'
92000,'com.google.android.dialer',75365,'H','AndroidSystem'
8000,'com.google.android.dialer',75349,'H','AndroidSystem'
56000,'com.makemytrip',75613,'H','Travel and Local'
32000,'com.whatsapp',75673,'H','Communication'
124000,'com.makemytrip',75713,'H','Travel and Local'
8000,'com.whatsapp',75841,'H','Communication'
0,'com.android.phone',75854,'H','AndroidSystem'
212000,'com.google.android.dialer',75857,'H','AndroidSystem'
220000,'com.google.android.dialer',76073,'H','AndroidSystem'
128000,'com.whatsapp',76294,'H','Communication'
396000,'com.google.android.dialer',76426,'H','AndroidSystem'
120000,'com.makemytrip',76852,'H','Travel and Local'
12000,'com.makemytrip',76975,'H','Travel and Local'
28000,'com.makemytrip',76995,'H','Travel and Local'
252000,'com.makemytrip',77040,'H','Travel and Local'
32000,'com.makemytrip',77356,'H','Travel and Local'
8000,'com.makemytrip',77408,'H','Travel and Local'
152000,'com.whatsapp',77560,'H','Communication'
136000,'com.whatsapp',77736,'H','Communication'
24000,'com.whatsapp',77876,'H','Communication'
68000,'com.whatsapp',77916,'H','Communication'
8000,'com.makemytrip',77992,'H','Travel and Local'
12000,'com.whatsapp',78008,'H','Communication'
0,'com.whatsapp',78040,'H','Communication'
12000,'com.makemytrip',78044,'H','Travel and Local'
172000,'com.whatsapp',78060,'H','Communication'
296000,'com.google.android.dialer',78472,'H','AndroidSystem'
4000,'com.google.android.dialer',78772,'H','AndroidSystem'
428000,'com.google.android.dialer',78777,'H','AndroidSystem'
116000,'com.android.mms',79322,'H','AndroidSystem'
32000,'com.android.mms',79676,'H','AndroidSystem'
4000,'com.whatsapp',79708,'H','Communication'
144000,'com.whatsapp',80029,'H','Communication'
0,'com.whatsapp',80185,'H','Communication'
24000,'com.whatsapp',82489,'H','Communication'
36000,'com.google.android.talk',82517,'H','Communication'
20000,'com.whatsapp',82557,'H','Communication'
4000,'com.google.android.talk',82581,'H','Communication'
56000,'com.google.android.talk',82585,'H','Communication'
36000,'com.whatsapp',82641,'H','Communication'
456000,'com.whatsapp',82773,'H','Communication'
132000,'com.whatsapp',83349,'H','Communication'
8000,'com.whatsapp',83485,'H','Communication'
4000,'com.google.android.talk',83513,'H','Communication'
104000,'com.whatsapp',83565,'H','Communication'
100000,'com.google.android.dialer',59558,'H','AndroidSystem'
24000,'com.google.android.dialer',59735,'H','AndroidSystem'
8000,'com.anydo',59759,'H','Productivity'
0,'com.google.android.dialer',59771,'H','AndroidSystem'
8000,'com.google.android.dialer',59865,'H','AndroidSystem'
4000,'com.google.android.dialer',59906,'H','AndroidSystem'
0,'com.android.phone',59911,'H','AndroidSystem'
92000,'com.google.android.dialer',59914,'H','AndroidSystem'
120000,'com.bsb.hike',74274,'H','Communication'
8000,'com.bsb.hike',74886,'H','Communication'
184000,'com.aviary.android.feather',74906,'H','Photography'
208000,'com.roidapp.photogrid',75102,'H','Photography'
8000,'com.whatsapp',75314,'H','Communication'
136000,'com.facebook.katana',75738,'H','Social'
40000,'com.facebook.katana',76498,'H','Social'
32000,'com.facebook.katana',77038,'H','Social'
28000,'com.whatsapp',77070,'H','Communication'
32000,'com.whatsapp',77134,'H','Communication'
28000,'com.whatsapp',77499,'H','Communication'
4000,'com.whatsapp',77534,'H','Communication'
8000,'com.whatsapp',77625,'H','Communication'
8000,'com.whatsapp',75314,'H','Communication'
28000,'com.whatsapp',77070,'H','Communication'
32000,'com.whatsapp',77134,'H','Communication'
